interaction_id,user_id,restaurant_id,interaction_type,rating,timestamp
I000465,U0457,R0130,saved,,2024-06-29 07:17:00
I000466,U0229,R0025,saved,,2024-11-21 08:49:00
I000467,U0407,R0083,saved,,2024-10-07 20:20:00
I000468,U0439,R0046,visited,,2025-03-04 07:20:00
I000469,U0425,R0157,saved,,2024-11-23 12:20:00
I000470,U0319,R0255,rated,2.0,2024-04-13 08:54:00
I000471,U0166,R0009,saved,,2024-09-16 22:41:00
I000472,U0276,R0092,saved,,2024-04-11 02:05:00
I000473,U0126,R0281,rated,4.0,2024-01-14 15:14:00
I000474,U0427,R0113,viewed,,2024-11-27 06:09:00
I000475,U0007,R0152,viewed,,2024-11-09 15:53:00
I000476,U0291,R0099,visited,,2024-11-17 18:56:00
I000477,U0135,R0221,visited,,2024-06-12 17:22:00
I000478,U0040,R0069,visited,,2025-02-11 17:37:00
I000479,U0275,R0161,visited,2.0,2024-06-27 22:44:00
I000480,U0115,R0239,rated,5.0,2024-08-23 19:28:00
I000481,U0255,R0224,rated,4.0,2024-01-12 17:28:00
I000482,U0245,R0076,viewed,,2025-01-03 08:36:00
I000483,U0357,R0156,visited,,2024-07-27 04:49:00
I000484,U0184,R0062,viewed,,2024-02-02 16:26:00
I000485,U0170,R0046,viewed,,2024-12-24 21:24:00
I000486,U0413,R0209,viewed,,2025-03-09 10:11:00
I000487,U0050,R0160,saved,,2025-03-26 08:31:00
I000488,U0047,R0095,viewed,,2024-06-28 20:40:00
I000489,U0042,R0174,viewed,,2024-05-11 00:56:00
I000490,U0031,R0192,viewed,,2024-09-27 00:00:00
I000491,U0168,R0197,rated,3.0,2024-10-17 18:23:00
I000492,U0097,R0256,viewed,,2024-06-25 03:55:00
I000493,U0417,R0228,viewed,,2024-10-02 03:51:00
I000494,U0056,R0179,visited,2.0,2024-02-21 15:12:00
I000495,U0343,R0284,viewed,,2024-03-13 07:52:00
I000496,U0022,R0184,rated,5.0,2024-09-02 21:45:00
I000497,U0330,R0103,viewed,,2025-01-25 06:18:00
I000498,U0194,R0043,viewed,,2024-06-13 17:30:00
I000499,U0313,R0200,rated,3.0,2025-01-29 09:49:00
I000500,U0274,R0015,saved,,2024-04-06 11:34:00
I000501,U0038,R0105,saved,,2024-11-09 00:02:00
I000502,U0473,R0196,saved,,2024-05-28 00:57:00
I000503,U0200,R0117,rated,5.0,2024-01-23 04:09:00
I000504,U0364,R0159,rated,2.0,2025-01-12 08:26:00
I000505,U0212,R0194,rated,3.0,2025-02-22 15:16:00
I000506,U0251,R0035,saved,,2025-01-13 08:43:00
I000507,U0285,R0255,viewed,,2024-01-19 15:30:00
I000508,U0056,R0058,visited,4.0,2025-01-25 22:51:00
I000509,U0035,R0124,saved,,2025-01-13 04:28:00
I000510,U0306,R0022,saved,,2024-04-06 06:46:00
I000511,U0486,R0079,rated,4.0,2024-03-30 11:29:00
I000512,U0103,R0029,viewed,,2024-05-29 16:04:00
I000513,U0172,R0225,visited,,2024-11-04 16:18:00
I000514,U0286,R0083,rated,4.0,2024-01-30 03:43:00
I000515,U0165,R0190,visited,,2024-01-04 12:00:00
I000516,U0394,R0291,viewed,,2024-11-17 01:36:00
I000517,U0280,R0038,visited,,2024-10-19 20:24:00
I000518,U0145,R0199,saved,,2024-12-15 15:39:00
I000519,U0326,R0233,rated,4.0,2024-08-20 17:56:00
I000520,U0185,R0115,saved,,2024-03-30 12:16:00
I000521,U0452,R0083,viewed,,2025-02-16 09:09:00
I000522,U0022,R0236,rated,3.0,2025-03-12 07:25:00
I000523,U0065,R0181,saved,,2025-03-28 13:29:00
I000524,U0167,R0205,viewed,,2024-05-05 06:45:00
I000525,U0098,R0292,visited,,2024-11-12 11:57:00
I000526,U0158,R0110,viewed,,2024-10-04 20:28:00
I000527,U0154,R0212,saved,,2024-10-09 05:42:00
I000528,U0483,R0227,viewed,,2024-10-17 21:11:00
I000529,U0411,R0102,viewed,,2024-05-05 23:08:00
I000530,U0391,R0250,visited,,2025-01-11 20:56:00
I000531,U0019,R0050,viewed,,2024-01-05 01:21:00
I000532,U0462,R0183,viewed,,2024-04-19 09:53:00
I000533,U0411,R0288,visited,4.0,2024-03-01 17:58:00
I000534,U0317,R0210,visited,,2024-05-23 22:54:00
I000535,U0050,R0021,viewed,,2024-07-13 15:10:00
I000536,U0300,R0293,visited,,2024-12-09 18:22:00
I000537,U0454,R0190,viewed,,2024-06-02 21:25:00
I000538,U0470,R0077,visited,,2024-04-10 20:20:00
I000539,U0150,R0043,rated,4.0,2024-09-10 00:39:00
I000540,U0187,R0130,viewed,,2024-09-23 00:31:00
I000541,U0164,R0086,viewed,,2024-06-05 08:28:00
I000542,U0222,R0173,saved,,2025-01-23 21:29:00
I000543,U0338,R0042,viewed,,2025-03-22 19:00:00
I000544,U0377,R0294,saved,,2024-08-28 12:24:00
I000545,U0019,R0139,saved,,2025-02-15 16:54:00
I000546,U0402,R0218,viewed,,2024-06-26 23:16:00
I000547,U0459,R0059,viewed,,2025-01-25 03:15:00
I000548,U0039,R0091,viewed,,2025-02-14 07:49:00
I000549,U0045,R0039,viewed,,2025-02-17 10:55:00
I000550,U0466,R0037,saved,,2025-03-22 14:40:00
I000551,U0448,R0170,viewed,,2024-03-03 01:45:00
I000552,U0475,R0042,saved,,2024-02-16 00:27:00
I000553,U0406,R0120,saved,,2024-07-17 10:40:00
I000554,U0272,R0099,viewed,,2024-09-10 19:45:00
I000555,U0096,R0241,saved,,2025-03-18 01:28:00
I000556,U0095,R0260,viewed,,2024-04-11 08:09:00
I000557,U0039,R0097,saved,,2024-04-26 05:25:00
I000558,U0272,R0004,rated,5.0,2024-05-08 09:48:00
I000559,U0083,R0034,viewed,,2025-01-10 01:39:00
I000560,U0387,R0221,rated,5.0,2025-01-01 14:00:00
I000561,U0395,R0186,visited,,2024-10-18 08:46:00
I000562,U0430,R0164,saved,,2024-09-02 11:31:00
I000563,U0154,R0251,rated,2.0,2024-04-07 07:37:00
I000564,U0167,R0207,visited,,2024-03-13 23:48:00
I000565,U0196,R0077,viewed,,2025-02-09 21:57:00
I000566,U0095,R0112,viewed,,2024-03-17 08:21:00
I000567,U0438,R0282,viewed,,2024-11-06 23:31:00
I000568,U0312,R0149,visited,,2024-04-20 13:31:00
I000569,U0272,R0145,viewed,,2024-12-18 04:23:00
I000570,U0290,R0243,visited,,2024-04-17 10:44:00
I000571,U0120,R0161,rated,2.0,2024-08-31 08:35:00
I000572,U0451,R0049,viewed,,2024-06-13 02:33:00
I000573,U0457,R0137,viewed,,2024-04-08 08:45:00
I000574,U0031,R0243,saved,,2024-06-16 11:52:00
I000575,U0306,R0062,viewed,,2025-03-29 06:33:00
I000576,U0405,R0193,visited,5.0,2024-05-13 06:09:00
I000577,U0152,R0013,saved,,2024-08-03 02:23:00
I000578,U0196,R0285,viewed,,2024-06-09 03:59:00
I000579,U0141,R0234,saved,,2024-08-20 09:10:00
I000580,U0301,R0066,viewed,,2024-01-27 10:35:00
I000581,U0245,R0189,visited,4.0,2024-01-14 20:27:00
I000582,U0331,R0166,viewed,,2025-03-04 01:41:00
I000583,U0029,R0068,rated,4.0,2024-03-12 04:06:00
I000584,U0046,R0107,viewed,,2025-03-20 08:14:00
I000585,U0286,R0013,visited,5.0,2024-01-22 01:14:00
I000586,U0344,R0203,saved,,2024-09-09 00:42:00
I000587,U0425,R0085,viewed,,2024-01-04 20:47:00
I000588,U0319,R0145,viewed,,2024-07-17 05:53:00
I000589,U0168,R0134,saved,,2024-08-19 00:28:00
I000590,U0105,R0095,viewed,,2024-02-24 23:59:00
I000591,U0448,R0106,saved,,2025-01-17 09:53:00
I000592,U0453,R0130,viewed,,2024-01-07 06:53:00
I000593,U0093,R0171,visited,3.0,2024-06-16 14:25:00
I000594,U0408,R0128,viewed,,2024-01-01 00:39:00
I000595,U0477,R0001,saved,,2024-10-17 05:06:00
I000596,U0028,R0189,viewed,,2024-08-04 23:56:00
I000597,U0191,R0039,saved,,2024-06-01 01:57:00
I000598,U0062,R0155,visited,,2025-02-13 06:07:00
I000599,U0478,R0244,viewed,,2025-01-06 07:29:00
I000600,U0140,R0139,saved,,2024-02-02 23:44:00
I000601,U0079,R0111,visited,4.0,2024-09-11 13:53:00
I000602,U0239,R0212,viewed,,2024-01-23 21:04:00
I000603,U0492,R0144,rated,4.0,2024-04-13 08:01:00
I000604,U0381,R0025,viewed,,2024-07-07 14:52:00
I000605,U0242,R0279,saved,,2024-07-09 23:35:00
I000606,U0277,R0075,visited,,2024-10-24 12:23:00
I000607,U0076,R0254,visited,,2024-02-14 19:16:00
I000608,U0454,R0071,saved,,2024-08-26 14:48:00
I000609,U0277,R0082,visited,,2025-02-09 06:52:00
I000610,U0279,R0022,saved,,2024-05-10 17:42:00
I000611,U0167,R0192,saved,,2024-12-02 12:14:00
I000612,U0353,R0055,saved,,2024-03-20 22:57:00
I000613,U0356,R0157,viewed,,2025-02-26 06:34:00
I000614,U0098,R0013,viewed,,2024-04-16 05:52:00
I000615,U0398,R0037,viewed,,2024-03-01 13:22:00
I000616,U0339,R0207,saved,,2024-06-24 12:23:00
I000617,U0107,R0156,saved,,2024-09-01 20:39:00
I000618,U0395,R0051,saved,,2025-03-26 11:43:00
I000619,U0252,R0014,rated,4.0,2025-01-23 02:30:00
I000620,U0130,R0279,viewed,,2025-03-01 22:40:00
I000621,U0473,R0049,rated,5.0,2024-05-03 19:30:00
I000622,U0018,R0166,saved,,2025-03-13 14:13:00
I000623,U0315,R0211,saved,,2024-10-30 21:49:00
I000624,U0015,R0260,viewed,,2024-08-25 08:44:00
I000625,U0275,R0025,viewed,,2024-09-21 15:11:00
I000626,U0462,R0232,viewed,,2024-05-28 19:21:00
I000627,U0496,R0040,viewed,,2024-01-03 12:49:00
I000628,U0382,R0091,viewed,,2024-04-03 07:21:00
I000629,U0486,R0060,viewed,,2025-01-14 19:36:00
I000630,U0013,R0225,saved,,2024-08-08 00:45:00
I000631,U0269,R0189,viewed,,2024-08-30 01:17:00
I000632,U0035,R0034,visited,,2024-08-31 12:32:00
I000633,U0449,R0071,viewed,,2024-10-19 05:42:00
I000634,U0060,R0287,viewed,,2024-06-02 04:47:00
I000635,U0360,R0201,viewed,,2025-02-07 00:07:00
I000636,U0097,R0244,saved,,2024-03-29 12:35:00
I000637,U0440,R0262,saved,,2024-09-01 16:04:00
I000638,U0290,R0085,saved,,2025-03-05 20:23:00
I000639,U0477,R0192,visited,,2025-01-18 04:30:00
I000640,U0331,R0081,viewed,,2024-09-11 02:27:00
I000641,U0021,R0190,viewed,,2024-11-28 10:19:00
I000642,U0241,R0262,saved,,2025-03-05 22:37:00
I000643,U0310,R0294,viewed,,2024-12-20 15:21:00
I000644,U0305,R0263,visited,2.0,2024-05-02 18:12:00
I000645,U0179,R0157,viewed,,2024-12-12 13:17:00
I000646,U0353,R0152,saved,,2024-12-30 17:35:00
I000647,U0165,R0105,visited,5.0,2025-01-05 23:56:00
I000648,U0150,R0127,saved,,2025-03-01 10:11:00
I000649,U0455,R0255,viewed,,2025-01-02 08:59:00
I000650,U0075,R0131,saved,,2024-07-11 17:25:00
I000651,U0002,R0035,rated,5.0,2024-09-10 14:59:00
I000652,U0262,R0291,viewed,,2024-08-06 20:31:00
I000653,U0199,R0161,viewed,,2024-07-04 01:02:00
I000654,U0434,R0036,viewed,,2024-05-17 04:50:00
I000655,U0050,R0217,visited,,2024-01-06 03:21:00
I000656,U0124,R0119,saved,,2025-01-19 08:59:00
I000657,U0163,R0113,rated,5.0,2024-07-15 06:34:00
I000658,U0064,R0049,viewed,,2024-05-03 14:39:00
I000659,U0144,R0055,saved,,2024-08-10 18:55:00
I000660,U0308,R0198,viewed,,2025-03-09 02:26:00
I000661,U0365,R0228,saved,,2024-07-15 19:48:00
I000662,U0269,R0176,visited,,2025-03-05 14:38:00
I000663,U0106,R0191,viewed,,2025-03-04 22:43:00
I000664,U0194,R0087,saved,,2024-06-09 11:25:00
I000665,U0461,R0119,visited,,2024-12-17 18:15:00
I000666,U0331,R0034,visited,3.0,2024-06-25 11:24:00
I000667,U0011,R0252,viewed,,2024-08-05 02:27:00
I000668,U0131,R0179,visited,,2024-09-02 05:10:00
I000669,U0047,R0082,saved,,2024-01-26 08:05:00
I000670,U0269,R0131,saved,,2025-03-15 13:17:00
I000671,U0446,R0096,viewed,,2024-09-23 02:14:00
I000672,U0294,R0091,viewed,,2024-08-04 05:15:00
I000673,U0189,R0092,visited,5.0,2024-01-05 10:54:00
I000674,U0030,R0202,viewed,,2024-03-20 04:15:00
I000675,U0143,R0237,viewed,,2024-02-26 22:15:00
I000676,U0083,R0022,saved,,2024-01-01 09:29:00
I000677,U0207,R0269,saved,,2024-09-23 11:50:00
I000678,U0311,R0296,rated,4.0,2025-01-19 08:33:00
I000679,U0480,R0209,visited,3.0,2024-01-19 06:04:00
I000680,U0060,R0212,viewed,,2024-01-13 10:31:00
I000681,U0102,R0009,saved,,2025-01-19 04:28:00
I000682,U0155,R0203,viewed,,2024-04-26 14:16:00
I000683,U0460,R0052,viewed,,2024-08-26 12:56:00
I000684,U0335,R0222,viewed,,2025-02-24 16:35:00
I000685,U0445,R0246,viewed,,2024-06-07 16:10:00
I000686,U0006,R0052,rated,3.0,2024-05-18 01:01:00
I000687,U0191,R0013,viewed,,2024-11-09 14:22:00
I000688,U0319,R0168,viewed,,2024-09-21 18:07:00
I000689,U0222,R0264,saved,,2025-01-08 23:36:00
I000690,U0079,R0194,saved,,2025-01-09 23:40:00
I000691,U0137,R0074,visited,3.0,2024-07-15 08:25:00
I000692,U0113,R0022,viewed,,2024-03-09 06:26:00
I000693,U0423,R0078,saved,,2024-04-17 00:04:00
I000694,U0084,R0020,visited,3.0,2024-08-27 05:59:00
I000695,U0345,R0253,saved,,2025-02-19 10:39:00
I000696,U0168,R0270,saved,,2025-01-01 18:33:00
I000697,U0399,R0126,viewed,,2024-09-04 08:21:00
I000698,U0499,R0208,saved,,2025-02-14 08:06:00
I000699,U0259,R0186,visited,,2024-06-02 02:15:00
I000700,U0475,R0030,rated,4.0,2024-03-19 13:30:00
I000701,U0061,R0158,rated,5.0,2024-09-08 12:37:00
I000702,U0110,R0208,viewed,,2024-05-04 19:51:00
I000703,U0085,R0173,viewed,,2024-07-11 02:06:00
I000704,U0002,R0242,viewed,,2025-03-07 11:43:00
I000705,U0045,R0021,viewed,,2024-02-21 01:37:00
I000706,U0421,R0099,rated,4.0,2025-02-25 15:06:00
I000707,U0146,R0071,saved,,2024-05-13 05:41:00
I000708,U0398,R0264,saved,,2024-12-18 09:02:00
I000709,U0184,R0261,saved,,2025-02-21 12:26:00
I000710,U0108,R0124,saved,,2024-01-19 02:03:00
I000711,U0301,R0061,rated,5.0,2024-03-05 04:46:00
I000712,U0368,R0247,viewed,,2024-11-25 21:42:00
I000713,U0177,R0034,visited,,2024-07-18 05:52:00
I000714,U0204,R0166,visited,,2024-12-28 13:42:00
I000715,U0085,R0129,viewed,,2024-06-20 04:02:00
I000716,U0453,R0072,saved,,2024-05-22 06:46:00
I000717,U0093,R0214,viewed,,2024-07-03 22:21:00
I000718,U0410,R0191,viewed,,2025-01-30 16:12:00
I000719,U0109,R0076,saved,,2025-01-12 23:32:00
I000720,U0271,R0101,visited,,2024-08-20 23:37:00
I000721,U0387,R0234,viewed,,2024-07-27 18:40:00
I000722,U0450,R0214,rated,3.0,2024-11-07 18:14:00
I000723,U0115,R0231,visited,,2025-02-22 07:42:00
I000724,U0464,R0297,viewed,,2024-09-28 07:02:00
I000725,U0114,R0231,viewed,,2024-01-25 02:51:00
I000726,U0412,R0141,rated,3.0,2024-08-01 00:32:00
I000727,U0340,R0027,saved,,2024-09-30 21:35:00
I000728,U0103,R0008,viewed,,2024-11-27 07:30:00
I000729,U0011,R0051,saved,,2024-05-12 05:42:00
I000730,U0150,R0132,rated,4.0,2024-04-14 23:10:00
I000731,U0257,R0274,viewed,,2024-12-08 19:17:00
I000732,U0403,R0043,viewed,,2024-03-31 12:51:00
I000733,U0084,R0075,saved,,2024-12-19 17:12:00
I000734,U0246,R0180,rated,5.0,2025-02-09 13:06:00
I000735,U0207,R0109,saved,,2024-09-04 18:47:00
I000736,U0019,R0232,visited,4.0,2024-12-06 11:41:00
I000737,U0060,R0070,saved,,2024-10-09 23:48:00
I000738,U0017,R0163,viewed,,2024-08-05 09:02:00
I000739,U0440,R0055,viewed,,2024-03-11 22:16:00
I000740,U0209,R0012,viewed,,2024-04-04 22:05:00
I000741,U0309,R0052,viewed,,2024-05-15 10:20:00
I000742,U0455,R0064,viewed,,2025-02-13 02:14:00
I000743,U0026,R0142,saved,,2025-01-21 17:58:00
I000744,U0337,R0153,viewed,,2024-01-21 09:58:00
I000745,U0450,R0216,saved,,2025-01-14 01:08:00
I000746,U0302,R0003,viewed,,2024-08-28 11:25:00
I000747,U0278,R0055,saved,,2024-10-14 07:05:00
I000748,U0172,R0087,visited,,2024-02-23 20:51:00
I000749,U0009,R0241,saved,,2024-03-27 23:52:00
I000750,U0443,R0261,viewed,,2024-12-14 16:56:00
I000751,U0398,R0097,saved,,2024-08-08 06:39:00
I000752,U0342,R0199,viewed,,2024-06-25 04:25:00
I000753,U0148,R0138,visited,2.0,2024-08-03 08:41:00
I000754,U0310,R0255,viewed,,2024-10-29 06:47:00
I000755,U0417,R0298,visited,4.0,2024-01-21 07:15:00
I000756,U0351,R0203,viewed,,2024-02-27 18:00:00
I000757,U0425,R0008,saved,,2024-08-16 04:09:00
I000758,U0167,R0211,viewed,,2024-05-20 14:42:00
I000759,U0104,R0075,viewed,,2025-03-21 21:54:00
I000760,U0485,R0125,rated,3.0,2024-08-11 01:16:00
I000761,U0269,R0149,viewed,,2024-05-27 04:18:00
I000762,U0144,R0091,viewed,,2025-02-06 16:04:00
I000763,U0301,R0233,visited,,2024-12-18 08:53:00
I000764,U0245,R0200,viewed,,2024-08-12 04:01:00
I000765,U0075,R0057,viewed,,2024-05-10 22:06:00
I000766,U0383,R0207,saved,,2025-03-29 03:15:00
I000767,U0461,R0145,saved,,2024-12-08 17:54:00
I000768,U0272,R0094,rated,4.0,2024-01-02 04:01:00
I000769,U0175,R0001,viewed,,2025-01-10 09:46:00
I000770,U0392,R0218,visited,,2024-11-17 12:42:00
I000771,U0050,R0195,viewed,,2024-05-05 10:02:00
I000772,U0440,R0173,saved,,2024-09-29 10:31:00
I000773,U0009,R0040,visited,4.0,2025-03-19 01:13:00
I000774,U0240,R0212,rated,4.0,2024-02-22 21:35:00
I000775,U0226,R0070,viewed,,2024-07-08 03:02:00
I000776,U0481,R0124,saved,,2024-10-04 05:42:00
I000777,U0251,R0111,rated,2.0,2024-02-21 02:32:00
I000778,U0285,R0085,viewed,,2024-11-17 18:01:00
I000779,U0342,R0141,rated,3.0,2024-04-29 23:02:00
I000780,U0376,R0092,saved,,2024-03-08 09:29:00
I000781,U0032,R0231,viewed,,2024-03-01 23:58:00
I000782,U0371,R0105,saved,,2025-01-24 09:53:00
I000783,U0352,R0222,viewed,,2024-03-22 15:24:00
I000784,U0004,R0088,visited,,2024-08-03 03:05:00
I000785,U0392,R0081,saved,,2024-02-25 13:14:00
I000786,U0359,R0086,viewed,,2024-10-11 21:33:00
I000787,U0454,R0232,rated,4.0,2024-09-29 21:36:00
I000788,U0313,R0228,viewed,,2024-04-19 23:51:00
I000789,U0396,R0011,viewed,,2025-01-30 17:29:00
I000790,U0058,R0287,visited,,2025-01-12 04:03:00
I000791,U0119,R0065,viewed,,2025-03-15 19:34:00
I000792,U0453,R0038,saved,,2024-06-22 16:34:00
I000793,U0048,R0133,viewed,,2025-02-27 05:02:00
I000794,U0320,R0227,saved,,2024-10-06 02:47:00
I000795,U0390,R0165,saved,,2025-03-09 10:01:00
I000796,U0371,R0016,viewed,,2025-01-15 20:37:00
I000797,U0247,R0051,visited,,2024-01-30 20:47:00
I000798,U0181,R0161,viewed,,2024-09-15 20:18:00
I000799,U0308,R0296,saved,,2024-09-24 02:09:00
I000800,U0240,R0014,viewed,,2024-12-04 08:56:00
I000801,U0126,R0194,saved,,2024-07-04 23:33:00
I000802,U0141,R0272,viewed,,2024-03-03 07:26:00
I000803,U0402,R0296,viewed,,2024-12-31 01:40:00
I000804,U0241,R0028,viewed,,2024-11-04 19:35:00
I000805,U0009,R0270,viewed,,2024-05-17 01:59:00
I000806,U0063,R0201,viewed,,2025-03-31 17:58:00
I000807,U0271,R0003,visited,,2024-11-25 05:35:00
I000808,U0486,R0243,visited,,2024-07-12 22:48:00
I000809,U0205,R0138,visited,4.0,2024-07-23 19:43:00
I000810,U0152,R0088,visited,,2024-06-06 13:19:00
I000811,U0082,R0011,viewed,,2025-01-02 04:23:00
I000812,U0129,R0043,viewed,,2024-07-18 09:40:00
I000813,U0200,R0081,rated,3.0,2025-01-22 09:55:00
I000814,U0448,R0022,saved,,2025-01-04 21:23:00
I000815,U0175,R0279,saved,,2025-03-19 23:01:00
I000816,U0375,R0056,saved,,2024-09-13 16:11:00
I000817,U0175,R0020,visited,,2024-05-29 07:13:00
I000818,U0470,R0111,saved,,2024-06-30 06:53:00
I000819,U0453,R0063,viewed,,2024-03-13 03:05:00
I000820,U0311,R0102,viewed,,2024-12-13 06:31:00
I000821,U0166,R0116,saved,,2024-01-18 23:04:00
I000822,U0314,R0259,rated,5.0,2024-07-18 03:29:00
I000823,U0269,R0005,viewed,,2025-02-24 00:51:00
I000824,U0126,R0194,visited,,2025-01-08 09:52:00
I000825,U0313,R0178,viewed,,2024-06-08 19:04:00
I000826,U0328,R0295,visited,4.0,2024-07-22 16:30:00
I000827,U0388,R0209,visited,4.0,2024-04-20 19:38:00
I000828,U0259,R0076,viewed,,2024-06-20 10:26:00
I000829,U0019,R0151,viewed,,2025-01-17 01:53:00
I000830,U0173,R0122,viewed,,2024-08-10 23:02:00
I000831,U0266,R0050,viewed,,2025-02-03 00:02:00
I000832,U0185,R0200,saved,,2025-02-22 00:24:00
I000833,U0079,R0234,visited,3.0,2024-03-30 06:16:00
I000834,U0460,R0175,visited,,2024-04-03 13:36:00
I000835,U0269,R0136,rated,4.0,2024-02-29 07:19:00
I000836,U0459,R0284,viewed,,2024-08-17 06:21:00
I000837,U0153,R0122,saved,,2024-10-08 23:57:00
I000838,U0271,R0070,viewed,,2024-11-26 11:39:00
I000839,U0371,R0064,saved,,2024-08-19 22:44:00
I000840,U0412,R0149,viewed,,2024-01-09 22:28:00
I000841,U0329,R0234,visited,3.0,2025-02-05 11:37:00
I000842,U0197,R0292,saved,,2024-02-22 09:01:00
I000843,U0456,R0098,visited,,2024-04-24 09:49:00
I000844,U0243,R0080,viewed,,2025-01-26 13:57:00
I000845,U0016,R0227,viewed,,2024-10-14 23:14:00
I000846,U0267,R0113,saved,,2024-07-04 20:15:00
I000847,U0461,R0267,visited,,2025-03-04 09:52:00
I000848,U0175,R0016,rated,3.0,2024-03-16 12:37:00
I000849,U0194,R0177,viewed,,2025-02-28 06:00:00
I000850,U0414,R0271,viewed,,2025-01-19 03:16:00
I000851,U0432,R0099,visited,5.0,2024-10-27 09:54:00
I000852,U0001,R0004,visited,,2025-03-29 12:04:00
I000853,U0422,R0014,viewed,,2024-09-27 01:39:00
I000854,U0332,R0143,visited,3.0,2025-01-12 10:03:00
I000855,U0442,R0268,saved,,2024-08-14 20:26:00
I000856,U0322,R0074,viewed,,2024-11-22 08:17:00
I000857,U0009,R0254,saved,,2024-07-19 05:03:00
I000858,U0290,R0035,saved,,2024-07-22 16:43:00
I000859,U0274,R0135,viewed,,2024-04-13 14:14:00
I000860,U0088,R0104,rated,3.0,2024-02-25 14:34:00
I000861,U0475,R0041,viewed,,2024-03-25 21:06:00
I000862,U0041,R0084,viewed,,2025-01-19 13:15:00
I000863,U0163,R0068,viewed,,2024-06-25 12:07:00
I000864,U0457,R0280,viewed,,2024-01-26 23:10:00
I000865,U0443,R0297,viewed,,2024-07-21 09:32:00
I000866,U0023,R0049,viewed,,2024-01-28 07:28:00
I000867,U0088,R0096,visited,,2025-03-25 15:57:00
I000868,U0053,R0100,visited,,2024-10-20 17:21:00
I000869,U0352,R0225,viewed,,2025-02-27 07:55:00
I000870,U0059,R0264,saved,,2024-06-12 13:01:00
I000871,U0360,R0279,visited,,2024-03-01 14:30:00
I000872,U0359,R0032,rated,5.0,2024-04-30 12:33:00
I000873,U0193,R0277,visited,4.0,2024-04-24 20:22:00
I000874,U0168,R0082,viewed,,2025-03-23 21:23:00
I000875,U0208,R0292,viewed,,2024-11-29 05:04:00
I000876,U0293,R0072,viewed,,2024-08-21 19:02:00
I000877,U0138,R0121,saved,,2024-05-27 17:55:00
I000878,U0009,R0082,visited,,2025-02-12 01:38:00
I000879,U0150,R0067,visited,,2024-11-08 16:35:00
I000880,U0280,R0260,visited,,2024-12-21 20:28:00
I000881,U0121,R0279,viewed,,2024-04-10 17:49:00
I000882,U0498,R0096,visited,3.0,2025-02-03 02:39:00
I000883,U0033,R0237,viewed,,2024-07-15 17:09:00
I000884,U0259,R0255,viewed,,2025-03-03 04:20:00
I000885,U0265,R0296,rated,4.0,2024-01-20 20:34:00
I000886,U0163,R0269,saved,,2024-12-15 20:50:00
I000887,U0122,R0189,viewed,,2024-01-16 21:57:00
I000888,U0016,R0064,rated,4.0,2024-03-31 23:21:00
I000889,U0437,R0192,viewed,,2024-09-25 12:29:00
I000890,U0304,R0202,saved,,2025-02-21 19:18:00
I000891,U0175,R0208,viewed,,2024-12-14 10:11:00
I000892,U0478,R0248,rated,3.0,2024-07-18 05:36:00
I000893,U0114,R0114,saved,,2024-12-17 11:06:00
I000894,U0115,R0259,saved,,2024-07-08 11:01:00
I000895,U0287,R0167,viewed,,2024-09-06 21:18:00
I000896,U0423,R0134,saved,,2024-11-17 19:07:00
I000897,U0307,R0248,viewed,,2025-03-02 22:21:00
I000898,U0298,R0121,viewed,,2025-03-05 11:13:00
I000899,U0151,R0233,rated,3.0,2024-04-13 03:13:00
I000900,U0374,R0089,visited,,2024-08-31 23:54:00
I000901,U0487,R0269,saved,,2024-08-17 10:02:00
I000902,U0395,R0045,viewed,,2024-08-21 12:39:00
I000903,U0269,R0243,visited,,2025-01-22 15:00:00
I000904,U0140,R0185,visited,,2025-03-14 11:25:00
I000905,U0286,R0220,rated,4.0,2025-03-18 18:32:00
I000906,U0431,R0148,viewed,,2024-11-10 03:05:00
I000907,U0004,R0021,visited,3.0,2024-04-27 18:41:00
I000908,U0450,R0119,viewed,,2024-11-25 03:51:00
I000909,U0167,R0163,viewed,,2024-06-23 15:02:00
I000910,U0350,R0052,viewed,,2024-09-23 16:39:00
I000911,U0367,R0252,rated,3.0,2024-12-19 07:27:00
I000912,U0150,R0212,viewed,,2024-07-06 16:47:00
I000913,U0036,R0270,visited,,2025-02-17 03:47:00
I000914,U0065,R0103,rated,5.0,2024-11-26 00:40:00
I000915,U0157,R0048,saved,,2025-03-29 02:33:00
I000916,U0126,R0213,viewed,,2025-01-02 17:29:00
I000917,U0246,R0238,saved,,2024-07-04 17:40:00
I000918,U0137,R0248,saved,,2024-10-19 01:20:00
I000919,U0337,R0284,viewed,,2024-01-28 17:55:00
I000920,U0331,R0241,visited,5.0,2024-08-14 22:46:00
I000921,U0475,R0015,viewed,,2024-10-22 18:58:00
I000922,U0337,R0300,viewed,,2024-10-10 17:09:00
I000923,U0122,R0086,saved,,2024-05-05 18:54:00
I000924,U0458,R0277,saved,,2024-06-06 08:26:00
I000925,U0238,R0253,visited,5.0,2024-01-11 18:21:00
I000926,U0372,R0060,saved,,2025-02-26 18:28:00
I000927,U0002,R0096,visited,3.0,2024-06-18 07:42:00
I000928,U0462,R0240,rated,5.0,2025-01-03 03:13:00
